ID,FromStationName,ToStationName
SEA00185,Pier 69 / Alaskan Way & Clay St,Pier 66 / Alaskan Way & Bell St
SEA00397,Pier 69 / Alaskan Way & Clay St,Pier 66 / Alaskan Way & Bell St
SEA00452,Pier 69 / Alaskan Way & Clay St,Pier 66 / Alaskan Way & Bell St
SEA00472,E Blaine St & Fairview Ave E,3rd Ave & Broad St
SEA00388,Terry Ave & Stewart St,Dexter Ave N & Aloha St
SEA00285,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00330,2nd Ave & Vine St,Westlake Ave & 6th Ave
SEA00143,2nd Ave & Pine St,Terry Ave & Stewart St
SEA00267,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St
SEA00038,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St
SEA00237,Thomas St & 5th Ave N,Thomas St & 5th Ave N
SEA00459,Republican St & Westlake Ave N,2nd Ave & Blanchard St
SEA00479,Harvard Ave & E Pine St,12th Ave & E Mercer St
SEA00058,Harvard Ave & E Pine St,12th Ave & E Mercer St
SEA00280,Harvard Ave & E Pine St,2nd Ave & Blanchard St
SEA00005,Harvard Ave & E Pine St,2nd Ave & Blanchard St
SEA00426,Terry Ave & Stewart St,REI / Yale Ave N & John St
SEA00418,Pine St & 9th Ave,Broadway and E Denny Way
SEA00449,2nd Ave & Vine St,E Pine St & 16th Ave
SEA00327,NE Pacific St/UW Medical Center,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00132,Dexter Ave N & Aloha St,Westlake Ave & 6th Ave
SEA00196,Republican St & Westlake Ave N,Key Arena / 1st Ave N & Harrison St
SEA00343,Cal Anderson Park / 11th Ave & Pine St,E Blaine St & Fairview Ave E
SEA00369,City Hall / 4th Ave & James St,6th Ave & Blanchard St
SEA00417,Westlake Ave & 6th Ave,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00244,2nd Ave & Pine St,12th Ave & NE Campus Pkwy
SEA00404,2nd Ave & Pine St,12th Ave & NE Campus Pkwy
SEA00045,Thomas St & 5th Ave N,Thomas St & 5th Ave N
SEA00138,2nd Ave & Pine St,Terry Ave & Stewart St
SEA00035,Thomas St & 5th Ave N,Thomas St & 5th Ave N
SEA00386,Union St & 4th Ave,PATH / 9th Ave & Westlake Ave
SEA00013,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00272,2nd Ave & Blanchard St,Cal Anderson Park / 11th Ave & Pine St
SEA00054,Thomas St & 5th Ave N,Thomas St & 5th Ave N
SEA00083,City Hall / 4th Ave & James St,E Blaine St & Fairview Ave E
SEA00418,Broadway and E Denny Way,Bellevue Ave & E Pine St
SEA00303,6th Ave & Blanchard St,PATH / 9th Ave & Westlake Ave
SEA00422,Key Arena / 1st Ave N & Harrison St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00193,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW Intramural Activities Building
SEA00237,Thomas St & 5th Ave N,Thomas St & 5th Ave N
SEA00470,9th Ave N & Mercer St,E Blaine St & Fairview Ave E
SEA00119,NE Pacific St/UW Medical Center,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00447,3rd Ave & Broad St,6th Ave S & S King St
SEA00309,6th Ave & Blanchard St,1st Ave & Marion St
SEA00148,6th Ave & Blanchard St,Lake Union Park / Valley St & Boren Ave N
SEA00456,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St
SEA00266,9th Ave N & Mercer St,Key Arena / 1st Ave N & Harrison St
SEA00267,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00215,Occidental Park / Occidental Ave S & S Washington St,7th Ave & Union St
SEA00234,Occidental Park / Occidental Ave S & S Washington St,Key Arena / 1st Ave N & Harrison St
SEA00405,E Blaine St & Fairview Ave E,2nd Ave & Blanchard St
SEA00224,9th Ave N & Mercer St,2nd Ave & Vine St
SEA00291,Republican St & Westlake Ave N,2nd Ave & Spring St
SEA00420,Seattle University / E Columbia St & 12th Ave,Cal Anderson Park / 11th Ave & Pine St
SEA00233,9th Ave N & Mercer St,Thomas St & 5th Ave N
SEA00481,9th Ave N & Mercer St,Westlake Ave & 6th Ave
SEA00303,PATH / 9th Ave & Westlake Ave,E Blaine St & Fairview Ave E
SEA00083,E Blaine St & Fairview Ave E,2nd Ave & Spring St
SEA00080,3rd Ave & Broad St,Pier 66 / Alaskan Way & Bell St
SEA00268,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,PATH / 9th Ave & Westlake Ave
SEA00284,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St
SEA00110,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St
SEA00131,City Hall / 4th Ave & James St,3rd Ave & Broad St
SEA00470,E Blaine St & Fairview Ave E,Thomas St & 5th Ave N
SEA00105,NE Pacific St/UW Medical Center,Eastlake Ave E & E Allison St
SEA00098,12th Ave & NE Campus Pkwy,Dexter Ave N & Aloha St
SEA00492,12th Ave & NE Campus Pkwy,Dexter Ave N & Aloha St
SEA00471,Republican St & Westlake Ave N,PATH / 9th Ave & Westlake Ave
SEA00165,Bellevue Ave & E Pine St,REI / Yale Ave N & John St
SEA00208,Harvard Ave & E Pine St,PATH / 9th Ave & Westlake Ave
SEA00185,Pier 66 / Alaskan Way & Bell St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00184,2nd Ave & Pine St,2nd Ave & Spring St
SEA00199,2nd Ave & Vine St,2nd Ave & Pine St
SEA00472,3rd Ave & Broad St,2nd Ave & Pine St
SEA00005,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St
SEA00420,Cal Anderson Park / 11th Ave & Pine St,Summit Ave & E Denny Way
SEA00422,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Union St & 4th Ave
SEA00339,Union St & 4th Ave,Bellevue Ave & E Pine St
SEA00321,Bellevue Ave & E Pine St,Bellevue Ave & E Pine St
SEA00474,Union St & 4th Ave,Bellevue Ave & E Pine St
SEA00213,PATH / 9th Ave & Westlake Ave,Republican St & Westlake Ave N
SEA00449,E Pine St & 16th Ave,15th Ave E & E Thomas St
SEA00453,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00172,15th Ave E & E Thomas St,E Pine St & 16th Ave
SEA00097,2nd Ave & Vine St,PATH / 9th Ave & Westlake Ave
SEA00112,NE Pacific St/UW Medical Center,Key Arena / 1st Ave N & Harrison St
SEA00284,2nd Ave & Spring St,3rd Ave & Broad St
SEA00107,2nd Ave & Spring St,2nd Ave & Pine St
SEA00383,Bellevue Ave & E Pine St,3rd Ave & Broad St
SEA00449,15th Ave E & E Thomas St,E Pine St & 16th Ave
SEA00165,REI / Yale Ave N & John St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00270,Republican St & Westlake Ave N,Thomas St & 5th Ave N
SEA00387,2nd Ave & Vine St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00233,Thomas St & 5th Ave N,Harvard Ave & E Pine St
SEA00470,Thomas St & 5th Ave N,Harvard Ave & E Pine St
SEA00265,Thomas St & 5th Ave N,Harvard Ave & E Pine St
SEA00254,Thomas St & 5th Ave N,Harvard Ave & E Pine St
SEA00056,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,Lake Union Park / Valley St & Boren Ave N
SEA00413,Thomas St & 5th Ave N,Harvard Ave & E Pine St
SEA00278,Union St & 4th Ave,7th Ave & Union St
SEA00497,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Eastlake Ave E & E Allison St
SEA00199,2nd Ave & Pine St,Key Arena / 1st Ave N & Harrison St
SEA00339,Bellevue Ave & E Pine St,Seattle University / E Columbia St & 12th Ave
SEA00332,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St
SEA00379,E Harrison St & Broadway Ave E,2nd Ave & Pine St
SEA00216,E Harrison St & Broadway Ave E,2nd Ave & Pine St
SEA00172,E Pine St & 16th Ave,Pine St & 9th Ave
SEA00453,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St
SEA00295,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St
SEA00387,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St
SEA00160,Broadway and E Denny Way,Summit Ave E & E Republican St
SEA00044,Broadway and E Denny Way,Summit Ave E & E Republican St
SEA00499,Summit Ave E & E Republican St,Pine St & 9th Ave
SEA00420,Summit Ave & E Denny Way,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St
SEA00389,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St
SEA00332,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St
SEA00425,Terry Ave & Stewart St,Dexter Ave N & Aloha St
SEA00213,Republican St & Westlake Ave N,Dexter Ave N & Aloha St
SEA00303,E Blaine St & Fairview Ave E,Occidental Park / Occidental Ave S & S Washington St
SEA00316,E Blaine St & Fairview Ave E,Occidental Park / Occidental Ave S & S Washington St
SEA00481,Westlake Ave & 6th Ave,3rd Ave & Broad St
SEA00387,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00436,Eastlake Ave E & E Allison St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St
SEA00169,Dexter Ave N & Aloha St,Terry Ave & Stewart St
SEA00330,Westlake Ave & 6th Ave,Republican St & Westlake Ave N
SEA00215,7th Ave & Union St,Thomas St & 5th Ave N
SEA00456,Dexter Ave N & Aloha St,Dexter Ave N & Aloha St
SEA00098,Dexter Ave N & Aloha St,Dexter Ave N & Aloha St
SEA00453,Pier 69 / Alaskan Way & Clay St,3rd Ave & Broad St
SEA00295,Pier 69 / Alaskan Way & Clay St,3rd Ave & Broad St
SEA00264,7th Ave & Union St,E Harrison St & Broadway Ave E
SEA00057,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St
SEA00134,Westlake Ave & 6th Ave,REI / Yale Ave N & John St
SEA00158,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,2nd Ave & Vine St
SEA00242,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,2nd Ave & Blanchard St
SEA00332,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St
SEA00138,Terry Ave & Stewart St,Dexter Ave N & Aloha St
SEA00237,Thomas St & 5th Ave N,Thomas St & 5th Ave N
SEA00142,Westlake Ave & 6th Ave,Republican St & Westlake Ave N
SEA00332,Pier 69 / Alaskan Way & Clay St,Pier 66 / Alaskan Way & Bell St
SEA00074,3rd Ave & Broad St,Union St & 4th Ave
SEA00304,3rd Ave & Broad St,Union St & 4th Ave
SEA00330,Republican St & Westlake Ave N,Pine St & 9th Ave
SEA00098,Dexter Ave N & Aloha St,2nd Ave & Blanchard St
SEA00138,Dexter Ave N & Aloha St,2nd Ave & Blanchard St
SEA00206,UW Intramural Activities Building,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00332,Pier 66 / Alaskan Way & Bell St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00109,7th Ave & Union St,Mercer St & 9th Ave N
SEA00280,2nd Ave & Blanchard St,Republican St & Westlake Ave N
SEA00387,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00264,E Harrison St & Broadway Ave E,15th Ave E & E Thomas St
SEA00197,E Pine St & 16th Ave,Dexter Ave N & Aloha St
SEA00035,Thomas St & 5th Ave N,Pier 69 / Alaskan Way & Clay St
SEA00312,12th Ave & E Denny Way,12th Ave & E Mercer St
SEA00095,12th Ave & E Denny Way,12th Ave & E Mercer St
SEA00182,12th Ave & E Denny Way,12th Ave & E Mercer St
SEA00098,2nd Ave & Blanchard St,2nd Ave & Spring St
SEA00138,2nd Ave & Blanchard St,2nd Ave & Spring St
SEA00132,Westlake Ave & 6th Ave,Pine St & 9th Ave
SEA00305,Westlake Ave & 6th Ave,Pine St & 9th Ave
SEA00128,Pier 69 / Alaskan Way & Clay St,6th Ave S & S King St
SEA00371,1st Ave & Marion St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00090,1st Ave & Marion St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00342,1st Ave & Marion St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00264,15th Ave E & E Thomas St,Summit Ave E & E Republican St
SEA00443,12th Ave & NE Campus Pkwy,Lake Union Park / Valley St & Boren Ave N
SEA00137,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St
SEA00189,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St
SEA00451,12th Ave & NE Campus Pkwy,Lake Union Park / Valley St & Boren Ave N
SEA00120,Westlake Ave & 6th Ave,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00154,15th Ave E & E Thomas St,15th Ave E & E Thomas St
SEA00257,12th Ave & E Mercer St,2nd Ave & Pine St
SEA00411,Republican St & Westlake Ave N,Pine St & 9th Ave
SEA00219,Westlake Ave & 6th Ave,1st Ave & Marion St
SEA00056,Lake Union Park / Valley St & Boren Ave N,E Blaine St & Fairview Ave E
SEA00228,Bellevue Ave & E Pine St,15th Ave E & E Thomas St
SEA00480,2nd Ave & Vine St,2nd Ave & Blanchard St
SEA00091,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,NE Pacific St/UW Medical Center
SEA00469,NE Pacific St/UW Medical Center,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00337,Broadway and E Denny Way,Summit Ave E & E Republican St
SEA00210,2nd Ave & Blanchard St,Cal Anderson Park / 11th Ave & Pine St
SEA00219,1st Ave & Marion St,Thomas St & 5th Ave N
SEA00210,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Vine St
SEA00140,E Harrison St & Broadway Ave E,3rd Ave & Broad St
SEA00270,Thomas St & 5th Ave N,Lake Union Park / Valley St & Boren Ave N
SEA00045,Thomas St & 5th Ave N,Lake Union Park / Valley St & Boren Ave N
SEA00155,3rd Ave & Broad St,Pier 66 / Alaskan Way & Bell St
SEA00167,3rd Ave & Broad St,Occidental Park / Occidental Ave S & S Washington St
SEA00443,Lake Union Park / Valley St & Boren Ave N,NE 42nd St & University Way NE
SEA00270,Lake Union Park / Valley St & Boren Ave N,NE 42nd St & University Way NE
SEA00389,2nd Ave & Pine St,Cal Anderson Park / 11th Ave & Pine St
SEA00112,E Blaine St & Fairview Ave E,PATH / 9th Ave & Westlake Ave
SEA00172,E Harrison St & Broadway Ave E,Key Arena / 1st Ave N & Harrison St
SEA00479,12th Ave & E Mercer St,Cal Anderson Park / 11th Ave & Pine St
SEA00299,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St
SEA00091,NE Pacific St/UW Medical Center,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00266,E Blaine St & Fairview Ave E,Key Arena / 1st Ave N & Harrison St
SEA00216,2nd Ave & Pine St,Pier 69 / Alaskan Way & Clay St
SEA00175,Occidental Park / Occidental Ave S & S Washington St,3rd Ave & Broad St
SEA00186,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,NE Pacific St/UW Medical Center
SEA00362,Westlake Ave & 6th Ave,2nd Ave & Pine St
SEA00051,Westlake Ave & 6th Ave,2nd Ave & Pine St
SEA00346,Westlake Ave & 6th Ave,2nd Ave & Pine St
SEA00334,Broadway and E Denny Way,Occidental Park / Occidental Ave S & S Washington St
SEA00014,City Hall / 4th Ave & James St,2nd Ave & Pine St
SEA00335,1st Ave & Marion St,2nd Ave & Pine St
SEA00257,2nd Ave & Pine St,Westlake Ave & 6th Ave
SEA00051,2nd Ave & Pine St,Westlake Ave & 6th Ave
SEA00473,Westlake Ave & 6th Ave,2nd Ave & Pine St
SEA00183,Westlake Ave & 6th Ave,2nd Ave & Pine St
SEA00031,2nd Ave & Pine St,Westlake Ave & 6th Ave
SEA00238,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N
SEA00154,15th Ave E & E Thomas St,Bellevue Ave & E Pine St
SEA00240,NE 47th St & 12th Ave NE,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd
SEA00207,NE 47th St & 12th Ave NE,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd
SEA00465,Summit Ave & E Denny Way,Union St & 4th Ave
SEA00194,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,NE Pacific St/UW Medical Center
SEA00261,12th Ave & E Mercer St,Occidental Park / Occidental Ave S & S Washington St
SEA00007,Summit Ave & E Denny Way,2nd Ave & Pine St
SEA00414,E Harrison St & Broadway Ave E,E Blaine St & Fairview Ave E
SEA00266,Key Arena / 1st Ave N & Harrison St,6th Ave & Blanchard St
SEA00466,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd
SEA00393,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd
SEA00345,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,2nd Ave & Pine St
SEA00304,Union St & 4th Ave,Eastlake Ave E & E Allison St
SEA00085,Union St & 4th Ave,Eastlake Ave E & E Allison St
SEA00160,Summit Ave E & E Republican St,2nd Ave & Pine St
SEA00276,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,3rd Ave & Broad St
SEA00417,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,3rd Ave & Broad St
SEA00105,Eastlake Ave E & E Allison St,PATH / 9th Ave & Westlake Ave
SEA00226,Eastlake Ave E & E Allison St,PATH / 9th Ave & Westlake Ave
SEA00142,Republican St & Westlake Ave N,2nd Ave & Pine St
SEA00491,Republican St & Westlake Ave N,2nd Ave & Pine St
SEA00450,12th Ave & E Denny Way,Seattle University / E Columbia St & 12th Ave
SEA00085,Eastlake Ave E & E Allison St,12th Ave & NE Campus Pkwy
SEA00192,Eastlake Ave E & E Allison St,12th Ave & NE Campus Pkwy
SEA00449,E Pine St & 16th Ave,Union St & 4th Ave
SEA00183,2nd Ave & Pine St,3rd Ave & Broad St
SEA00014,2nd Ave & Pine St,3rd Ave & Broad St
SEA00336,Bellevue Ave & E Pine St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00418,Bellevue Ave & E Pine St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00007,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St
SEA00452,Pier 66 / Alaskan Way & Bell St,6th Ave S & S King St
SEA00104,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00360,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00192,12th Ave & NE Campus Pkwy,Children's Hospital / Sandpoint Way NE & 40th Ave NE
SEA00085,12th Ave & NE Campus Pkwy,Children's Hospital / Sandpoint Way NE & 40th Ave NE
SEA00429,Summit Ave & E Denny Way,1st Ave & Marion St
SEA00352,Harvard Ave & E Pine St,Pine St & 9th Ave
SEA00459,2nd Ave & Blanchard St,Westlake Ave & 6th Ave
SEA00405,2nd Ave & Blanchard St,Westlake Ave & 6th Ave
SEA00469,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00058,12th Ave & E Mercer St,E Harrison St & Broadway Ave E
SEA00224,2nd Ave & Vine St,Bellevue Ave & E Pine St
SEA00242,2nd Ave & Blanchard St,2nd Ave & Spring St
SEA00017,Summit Ave & E Denny Way,2nd Ave & Blanchard St
SEA00350,Summit Ave & E Denny Way,2nd Ave & Blanchard St
SEA00095,12th Ave & E Mercer St,Broadway and E Denny Way
SEA00257,Westlake Ave & 6th Ave,Pier 69 / Alaskan Way & Clay St
SEA00031,Westlake Ave & 6th Ave,Pier 69 / Alaskan Way & Clay St
SEA00291,2nd Ave & Spring St,2nd Ave & Pine St
SEA00051,Westlake Ave & 6th Ave,Pier 69 / Alaskan Way & Clay St
SEA00007,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St
SEA00042,Burke Museum / E Stevens Way NE & Memorial Way NE,UW Intramural Activities Building
SEA00087,Mercer St & 9th Ave N,E Blaine St & Fairview Ave E
SEA00101,Summit Ave & E Denny Way,1st Ave & Marion St
SEA00393,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd
SEA00240,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd
SEA00277,Pine St & 9th Ave,REI / Yale Ave N & John St
SEA00330,Pine St & 9th Ave,REI / Yale Ave N & John St
SEA00242,2nd Ave & Spring St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00098,2nd Ave & Spring St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00207,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd
SEA00466,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd
SEA00280,Republican St & Westlake Ave N,12th Ave & NE Campus Pkwy
SEA00282,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00443,NE 42nd St & University Way NE,Mercer St & 9th Ave N
SEA00384,NE 42nd St & University Way NE,Mercer St & 9th Ave N
SEA00270,NE 42nd St & University Way NE,Mercer St & 9th Ave N
SEA00337,Summit Ave E & E Republican St,REI / Yale Ave N & John St
SEA00099,12th Ave & E Mercer St,Cal Anderson Park / 11th Ave & Pine St
SEA00486,12th Ave & E Mercer St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St
SEA00449,Union St & 4th Ave,2nd Ave & Vine St
SEA00175,3rd Ave & Broad St,Key Arena / 1st Ave N & Harrison St
SEA00014,3rd Ave & Broad St,Key Arena / 1st Ave N & Harrison St
SEA00495,3rd Ave & Broad St,Key Arena / 1st Ave N & Harrison St
SEA00291,2nd Ave & Pine St,3rd Ave & Broad St
SEA00224,Bellevue Ave & E Pine St,2nd Ave & Vine St
SEA00459,Westlake Ave & 6th Ave,REI / Yale Ave N & John St
SEA00405,Westlake Ave & 6th Ave,REI / Yale Ave N & John St
SEA00486,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Pier 69 / Alaskan Way & Clay St
SEA00237,Thomas St & 5th Ave N,2nd Ave & Pine St
SEA00224,2nd Ave & Vine St,3rd Ave & Broad St
SEA00238,Lake Union Park / Valley St & Boren Ave N,REI / Yale Ave N & John St
